ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
695,decoy:P0ADP7,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4103,Between only,0.13311148086522462,NaN,0.0,0.5948861999999999
167,P0ADP7,,,,,∞,false,true,false,false,pLink2_432;pLink2_139;pLink2_1654;pLink2_2107,Between only,0.1325503355704698,NaN,0.0,0.95164903
87,P0A9M0,,,,,∞,false,true,false,false,pLink2_2737;pLink2_3770;pLink2_3808;pLink2_3826;pLink2_3848;pLink2_3892;pLink2_431;pLink2_505;pLink2_2234;pLink2_2591;pLink2_55;pLink2_946;pLink2_1130;pLink2_3749;pLink2_414,Between only,0.1325503355704698,NaN,0.0,0.99999993140184
773,decoy:P0A9M0,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4186,Between only,0.1325503355704698,NaN,0.0,0.4493832
398,P00956,,,,,∞,false,true,false,false,pLink2_977;pLink2_1059;pLink2_619;pLink2_1966,Between only,0.13131313131313133,NaN,0.0,0.93647861
617,Q2EES1,,,,,∞,false,true,false,false,pLink2_1870,Between only,0.13131313131313133,NaN,0.0,0.92337203
518,P00805,,,,,∞,false,true,false,false,pLink2_1089,Between only,0.13131313131313133,NaN,0.0,0.7755118
672,P76168,,,,,∞,false,true,false,false,pLink2_3140,Between only,0.13131313131313133,NaN,0.0,0.998536412
214,P0A832,,,,,∞,false,true,false,false,pLink2_1248;pLink2_1933;pLink2_3795;pLink2_420;pLink2_398;pLink2_220;pLink2_1159;pLink2_1712;pLink2_1872;pLink2_3347;pLink2_3017;pLink2_1997,Between only,0.13131313131313133,NaN,0.0,0.99999829663
689,P0AG48,,,,,∞,false,true,false,false,pLink2_4062,Between only,0.13131313131313133,NaN,0.0,0.9999999999844039
700,decoy:Q47005,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4108,Between only,0.13131313131313133,NaN,0.0,0.5811775
372,P27816,,,,,∞,false,true,false,false,pLink2_538,Between only,0.13095238095238096,NaN,0.0,0.6531648999999999
390,P0ACD4,,,,,∞,false,true,false,false,pLink2_596;pLink2_1143;pLink2_1523;pLink2_3094,Between only,0.13095238095238096,NaN,0.0,0.998190295
729,decoy:Q96RJ0,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4134,Between only,0.13095238095238096,NaN,0.0,0.5175223
618,P69222,,,,,∞,false,true,false,false,pLink2_2140;pLink2_2347;pLink2_1873;pLink2_4041,Between only,0.1296928327645051,NaN,0.0,0.9999999999223725
425,P0ADY3,,,,,∞,false,true,false,false,pLink2_4075;pLink2_4077;pLink2_695;pLink2_2759;pLink2_2903;pLink2_3589;pLink2_4010;pLink2_2840;pLink2_3230;pLink2_3620;pLink2_4022;pLink2_2362;pLink2_2708;pLink2_2762;pLink2_1330,Between only,0.1296928327645051,NaN,0.0,0.9999999999980661
495,Q8TEA8,,,,,∞,false,true,false,false,pLink2_1012;pLink2_1346;pLink2_2964,Between only,0.1296928327645051,NaN,0.0,0.996681803
771,decoy:P0AFI2,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4184,Between only,0.1296928327645051,NaN,0.0,0.4506764
323,Q8WUX2,,,,,∞,false,true,false,false,pLink2_419,Between only,0.12864493996569468,NaN,0.0,0.6174706
48,P0A7S3,,,,,∞,false,true,false,false,pLink2_210;pLink2_1115;pLink2_1740;pLink2_1418;pLink2_1485;pLink2_3833;pLink2_3081;pLink2_3016;pLink2_85;pLink2_1002;pLink2_585;pLink2_1828;pLink2_381;pLink2_3204;pLink2_3403;pLink2_3744;pLink2_2471;pLink2_28;pLink2_1872;pLink2_3347;pLink2_182;pLink2_2335;pLink2_953;pLink2_1234;pLink2_2326;pLink2_2718;pLink2_1625;pLink2_1218;pLink2_3486;pLink2_3675;pLink2_1475;pLink2_1444;pLink2_702;pLink2_1403;pLink2_1563;pLink2_2729;pLink2_1450;pLink2_1564;pLink2_2809;pLink2_2197;pLink2_2619;pLink2_3273;pLink2_3658;pLink2_4034;pLink2_300;pLink2_2092;pLink2_2893;pLink2_840;pLink2_420;pLink2_1973;pLink2_2281;pLink2_3070;pLink2_1278;pLink2_2761;pLink2_1629;pLink2_427;pLink2_956;pLink2_1348;pLink2_1491;pLink2_3731;pLink2_514;pLink2_614;pLink2_2795;pLink2_1037;pLink2_1936;pLink2_1162;pLink2_1432;pLink2_2976;pLink2_872;pLink2_2024;pLink2_2340;pLink2_2870;pLink2_1567;pLink2_2965;pLink2_4118;pLink2_3592;pLink2_116;pLink2_1073;pLink2_1906;pLink2_1946;pLink2_3113;pLink2_3344;pLink2_3602;pLink2_3818;pLink2_3874;pLink2_4072;pLink2_4091;pLink2_1227;pLink2_1596;pLink2_1996;pLink2_2861;pLink2_3053;pLink2_3361;pLink2_3695;pLink2_1388;pLink2_1821;pLink2_2214;pLink2_2873;pLink2_693;pLink2_1230;pLink2_1689;pLink2_3116;pLink2_3155;pLink2_2315;pLink2_3003;pLink2_3006;pLink2_3218;pLink2_3847;pLink2_329;pLink2_1304;pLink2_1537;pLink2_2517;pLink2_2921;pLink2_3071;pLink2_1997;pLink2_2140;pLink2_2375;pLink2_1365;pLink2_2959;pLink2_2103;pLink2_3982;pLink2_1074;pLink2_3357;pLink2_588;pLink2_3266;pLink2_1156;pLink2_1204;pLink2_1952;pLink2_255;pLink2_1268;pLink2_3212;pLink2_3145;pLink2_3375;pLink2_3755;pLink2_3763;pLink2_734;pLink2_1923;pLink2_281;pLink2_2706;pLink2_2252;pLink2_3947;pLink2_2156;pLink2_3072;pLink2_1160;pLink2_1370;pLink2_1581;pLink2_1932;pLink2_3037;pLink2_1111;pLink2_3299;pLink2_31;pLink2_1874;pLink2_199;pLink2_435;pLink2_2119;pLink2_3656;pLink2_2176;pLink2_3406;pLink2_194;pLink2_694;pLink2_1971;pLink2_3259;pLink2_3332;pLink2_3753;pLink2_2789;pLink2_776;pLink2_1099;pLink2_400;pLink2_839;pLink2_1580;pLink2_2108;pLink2_2592;pLink2_2740;pLink2_3201;pLink2_536;pLink2_1198;pLink2_656;pLink2_1436;pLink2_1812;pLink2_508;pLink2_670;pLink2_2482;pLink2_2602;pLink2_3409;pLink2_398,Between only,0.12864493996569468,NaN,0.0,0.9999999999999731
284,P28903,,,,,∞,false,true,false,false,pLink2_333,Between only,0.12864493996569468,NaN,0.0,0.5779438
334,P0AEU0,,,,,∞,false,true,false,false,pLink2_443,Between only,0.12864493996569468,NaN,0.0,0.6280635
724,decoy:O00487,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4129,Between only,0.12864493996569468,NaN,0.0,0.5254585
726,decoy:P33011,decoy:,decoy:,,,∞,true,false,true,false,pLink2_4131,Between only,0.12780656303972365,NaN,0.0,0.5249547
