ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
949,1061,2847,pLink2_2598,P0A7T7,,,false,Q9Y5Q5,,,false,,0.987,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
948,1060,2843,pLink2_2594,P68679,,,false,P45577,,,false,,0.986,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
947,1059,2842,pLink2_2593,P02359,,,false,Q96K76,,,false,,0.986,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
946,1058,2840,pLink2_2591,P0A9M0,,,false,Q9BZR9,,,false,,0.986,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
941,1052,708,pLink2_2571,P21338,,,false,P0AG59,,,false,,0.986,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
939,1050,2813,pLink2_2563,P0A6B7,,,false,P0A9P0,,,false,,0.985,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
937,1046,2793,pLink2_2541,P76514,,,false,P00968,,,false,,0.984,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
935,1044,2790,pLink2_2538,P11864,,,false,P0A7V3,,,false,,0.984,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
933,1042,2786,pLink2_2533,P0AG30,,,false,P0A6X7,,,false,,0.984,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
932,1041,621,pLink2_2532,P00968,,,false,P0A6F5,,,false,,0.984,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
1621,47,130,pLink2_2504,P0ACY9,,,false,P0ACY9,,,false,,0.982,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
923,1031,2759,pLink2_2501,P0A7K2,,,false,P0A8B2,,,false,,0.982,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
922,1030,2754,pLink2_2494,P0AG67,,,false,P0C018,,,false,,0.982,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
921,1029,2154,pLink2_2490,P0A8T7,,,false,P0A800,,,false,,0.981,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
918,1025,2729,pLink2_2465,P0A8V2,,,false,P0A7V3,,,false,,0.98,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
917,1024,2727,pLink2_2462,P0AFG8,,,false,Q8N1B4,,,false,,0.98,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
916,1023,1821,pLink2_2461,P00579,,,false,P09373,,,false,,0.98,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
914,1021,2720,pLink2_2453,P77536,,,false,P0A6F3,,,false,,0.979,false,true,false,false,1,1,1,Between,0,0.002,0.003,,0,0,0
