ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
2257,O43264,,,,DSSO,∞,false,true,false,false,XilnkX_18764;XilnkX_17147;XilnkX_17148;XilnkX_17094,Between only,0.16758494031221305,NaN,0.0,14.97
50,P0AFF6,,,,DSSO,∞,false,true,false,false,XilnkX_15332;XilnkX_8948;XilnkX_6381;XilnkX_6380;XilnkX_6379;XilnkX_9540;XilnkX_1738;XilnkX_18362;XilnkX_16018;XilnkX_17267;XilnkX_15207;XilnkX_2161;XilnkX_1446;XilnkX_1239;XilnkX_1067;XilnkX_485;XilnkX_184;XilnkX_6981;XilnkX_4137;XilnkX_3978;XilnkX_3824;XilnkX_3826;XilnkX_2879;XilnkX_2747;XilnkX_15271;XilnkX_11638;XilnkX_4776;XilnkX_3176;XilnkX_2500;XilnkX_2411;XilnkX_8774;XilnkX_7582;XilnkX_5046;XilnkX_3974;XilnkX_3212;XilnkX_2181;XilnkX_2003;XilnkX_1730;XilnkX_1378;XilnkX_915;XilnkX_614;XilnkX_17642;XilnkX_13580;XilnkX_2450;XilnkX_2132;XilnkX_1676;XilnkX_1466;XilnkX_1100;XilnkX_959;XilnkX_497;XilnkX_14533;XilnkX_12198;XilnkX_16429;XilnkX_18503;XilnkX_17068;XilnkX_17071;XilnkX_8639;XilnkX_18851;XilnkX_9125;XilnkX_4668;XilnkX_4504;XilnkX_3802;XilnkX_12119;XilnkX_11663;XilnkX_10940;XilnkX_8418;XilnkX_20071;XilnkX_15293;XilnkX_15294;XilnkX_12378;XilnkX_8827;XilnkX_13402;XilnkX_14740;XilnkX_11458;XilnkX_14776;XilnkX_12197;XilnkX_3669;XilnkX_3061;XilnkX_19199;XilnkX_19200;XilnkX_17321;XilnkX_16118;XilnkX_15522;XilnkX_15513;XilnkX_14490;XilnkX_13898;XilnkX_12531;XilnkX_11266;XilnkX_18402;XilnkX_18830;XilnkX_15324;XilnkX_15325;XilnkX_4546;XilnkX_19081;XilnkX_19085;XilnkX_3258;XilnkX_2735;XilnkX_2276;XilnkX_886;XilnkX_16113;XilnkX_16021;XilnkX_20953;XilnkX_16446;XilnkX_6793;XilnkX_7640;XilnkX_6167;XilnkX_5919;XilnkX_4535;XilnkX_2903;XilnkX_3971;XilnkX_3664;XilnkX_2755;XilnkX_1774;XilnkX_1283;XilnkX_14847;XilnkX_11586;XilnkX_12449;XilnkX_15290;XilnkX_10600;XilnkX_10575;XilnkX_9035;XilnkX_20509;XilnkX_15136;XilnkX_12927;XilnkX_12464;XilnkX_12486;XilnkX_14434;XilnkX_14458;XilnkX_12455;XilnkX_12456;XilnkX_12499;XilnkX_12501;XilnkX_11039;XilnkX_17622;XilnkX_17623;XilnkX_17628;XilnkX_14468;XilnkX_8625;XilnkX_17837;XilnkX_2054;XilnkX_17487;XilnkX_12270;XilnkX_15415;XilnkX_5059;XilnkX_8317;XilnkX_7992;XilnkX_5320;XilnkX_2136;XilnkX_2087,Between only,0.16758494031221305,NaN,0.0,164.52
1358,P06709,,,,DSSO,∞,false,true,false,false,XilnkX_19542;XilnkX_14779;XilnkX_13003,Between only,0.16758494031221305,NaN,0.0,22.83
3328,decoy:P06709,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21752,Between only,0.16758494031221305,NaN,0.0,24.34
934,Q92624,,,,DSSO,∞,false,true,false,false,XilnkX_11548;XilnkX_15462;XilnkX_10892,Between only,0.16758494031221305,NaN,0.0,29.98
2373,P0AGK8,,,,DSSO,∞,false,true,false,false,XilnkX_17661;XilnkX_17638,Between only,0.16758494031221305,NaN,0.0,13.99
3231,decoy:Q8ND83,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21647,Between only,0.16758494031221305,NaN,0.0,27.97
1202,P55209,,,,DSSO,∞,false,true,false,false,XilnkX_12251;XilnkX_13593;XilnkX_21390,Between only,0.16758494031221305,NaN,0.0,24.82
439,Q9UM21,,,,DSSO,∞,false,true,false,false,XilnkX_20479;XilnkX_9724;XilnkX_9723;XilnkX_7442,Between only,0.16758494031221305,NaN,0.0,47.92
2599,Q6T311,,,,DSSO,∞,false,true,false,false,XilnkX_18696,Between only,0.16758494031221305,NaN,0.0,12.56
