ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
92,P0A6X7,,,,,∞,false,true,false,false,pLink2_814;pLink2_1289;pLink2_102;pLink2_550;pLink2_1144;pLink2_2581;pLink2_986;pLink2_1403;pLink2_1178;pLink2_1878;pLink2_863;pLink2_2804;pLink2_2358;pLink2_506;pLink2_619;pLink2_1322;pLink2_1470;pLink2_1421;pLink2_2352;pLink2_576;pLink2_881;pLink2_1492;pLink2_1694;pLink2_2376;pLink2_2591;pLink2_763;pLink2_1115;pLink2_68;pLink2_974;pLink2_512;pLink2_1162;pLink2_1278;pLink2_241;pLink2_457;pLink2_2250;pLink2_3158;pLink2_734;pLink2_2256;pLink2_2955;pLink2_1337;pLink2_1282;pLink2_3062;pLink2_1921;pLink2_1005;pLink2_2847;pLink2_1499;pLink2_2251;pLink2_2811;pLink2_2972;pLink2_791;pLink2_1653;pLink2_2486;pLink2_1265;pLink2_1305;pLink2_119;pLink2_180;pLink2_282;pLink2_1820;pLink2_874;pLink2_2090;pLink2_2219;pLink2_2294;pLink2_3216;pLink2_802;pLink2_838;pLink2_1185;pLink2_1854;pLink2_1361;pLink2_633;pLink2_810;pLink2_1687;pLink2_2200;pLink2_142;pLink2_555;pLink2_1099;pLink2_924;pLink2_775;pLink2_1647;pLink2_3249;pLink2_86;pLink2_104;pLink2_151;pLink2_152;pLink2_194;pLink2_196;pLink2_270;pLink2_295;pLink2_369;pLink2_373;pLink2_432;pLink2_681;pLink2_697;pLink2_747;pLink2_857;pLink2_869;pLink2_915;pLink2_928;pLink2_1371;pLink2_1397;pLink2_2101;pLink2_2511,Between only,0.21497120921305182,NaN,0.0,0.999994717469
247,P0A7L3,,,,,∞,false,true,false,false,pLink2_3172;pLink2_3327;pLink2_423;pLink2_336;pLink2_1117,Between only,0.21497120921305182,NaN,0.0,0.999999993730693
166,Q96FJ2,,,,,∞,false,true,false,false,pLink2_170,Between only,0.21497120921305182,NaN,0.0,0.5069061
672,decoy:Q99525,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3386,Between only,0.21497120921305182,NaN,0.0,0.5347588
741,decoy:Q5SQI0,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3447,Between only,0.21497120921305182,NaN,0.0,0.46124560000000003
36,P0A6Z3,,,,,∞,false,true,false,false,pLink2_21;pLink2_353,Between only,0.21497120921305182,NaN,0.0,0.5694874
175,P21645,,,,,∞,false,true,false,false,pLink2_2594;pLink2_184;pLink2_1170;pLink2_2055;pLink2_2367;pLink2_2584,Between only,0.21497120921305182,NaN,0.0,0.98978813
53,P68066,,,,,∞,false,true,false,false,pLink2_157;pLink2_979;pLink2_212;pLink2_1373;pLink2_1577;pLink2_2500;pLink2_341;pLink2_35;pLink2_45;pLink2_405;pLink2_444;pLink2_662;pLink2_977;pLink2_1228;pLink2_1944;pLink2_204;pLink2_994;pLink2_1081;pLink2_2154;pLink2_473;pLink2_397;pLink2_647;pLink2_892;pLink2_1507;pLink2_1596;pLink2_2463,Between only,0.21497120921305182,NaN,0.0,0.98493587
703,decoy:O75531,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3411,Between only,0.21497120921305182,NaN,0.0,0.48916139999999997
309,P23830,,,,,∞,false,true,false,false,pLink2_511,Between only,0.21497120921305182,NaN,0.0,0.6101638
638,decoy:Q92600,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3363,Between only,0.21497120921305182,NaN,0.0,0.6394046
458,P26616,,,,,∞,false,true,false,false,pLink2_1206;pLink2_1246,Between only,0.21497120921305182,NaN,0.0,0.7805972
182,Q8NC42,,,,,∞,false,true,false,false,pLink2_197,Between only,0.21497120921305182,NaN,0.0,0.5178282000000001
144,P0AE88,,,,,∞,false,true,false,false,pLink2_140,Between only,0.21497120921305182,NaN,0.0,0.49858800000000003
657,decoy:P08956,decoy:,decoy:,,,∞,true,false,true,false,pLink2_3375,Between only,0.21497120921305182,NaN,0.0,0.5563716000000001
107,P0AFG0,,,,,∞,false,true,false,false,pLink2_97;pLink2_1422;pLink2_2213;pLink2_1146;pLink2_1467;pLink2_403,Between only,0.21497120921305182,NaN,0.0,0.95891818
97,P0A7X3,,,,,∞,false,true,false,false,pLink2_2643;pLink2_2077;pLink2_1834;pLink2_2637;pLink2_692;pLink2_78;pLink2_288;pLink2_361;pLink2_411;pLink2_663;pLink2_759;pLink2_1214;pLink2_1354;pLink2_1627;pLink2_1782;pLink2_1832;pLink2_1937;pLink2_2039;pLink2_2062;pLink2_2106;pLink2_2252;pLink2_2407;pLink2_2432;pLink2_2496;pLink2_2632;pLink2_2661;pLink2_2662;pLink2_3042;pLink2_3055;pLink2_3090;pLink2_3112;pLink2_3160;pLink2_3183;pLink2_3199;pLink2_3228;pLink2_3243;pLink2_3275;pLink2_3311;pLink2_223;pLink2_2393;pLink2_2727;pLink2_795;pLink2_2028;pLink2_1302;pLink2_2453;pLink2_155,Between only,0.21497120921305182,NaN,0.0,0.9999998576533
183,P0ABB0,,,,,∞,false,true,false,false,pLink2_198;pLink2_2482;pLink2_2523,Between only,0.21497120921305182,NaN,0.0,0.98607546
237,Q9NUB1,,,,,∞,false,true,false,false,pLink2_652;pLink2_314,Between only,0.21497120921305182,NaN,0.0,0.6455925
328,P13498,,,,,∞,false,true,false,false,pLink2_564,Between only,0.21497120921305182,NaN,0.0,0.6240663
