ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
302,352;774,929;1993,pLink2_484;pLink2_1695,P0AC53,,,false,Q96LR5,,,false,,1.071,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
500,558;620,1418;1562,pLink2_1031;pLink2_1196,P0ACF0,,,false,P0A7U7,,,false,,1.056,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1058,1157,426,pLink2_29;pLink2_1958,P0AB61,,,false,P0AFG8,,,false,,1.038,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1056,1155,768,pLink2_1635;pLink2_329,P61175,,,false,P28861,,,false,,1.036,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1055,1154,1036,pLink2_601;pLink2_1401,P77718,,,false,P0A7S3,,,false,,1.035,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
259,707;308,1517;846,pLink2_1467;pLink2_403,P0AFG0,,,false,P0A8T7,,,false,,1.018,false,true,false,false,2,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1051,1149,1336,pLink2_938;pLink2_1040,P0ADS6,,,false,O60741,,,false,,1.013,false,true,false,false,2,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
23,69;274;494,421;784;1262,pLink2_26;pLink2_345;pLink2_856,P77718,,,false,P0A7J7,,,false,,1.007,false,true,false,false,3,3,3,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1045,1143,3443,pLink2_3327,P0A7L3,,,false,P0AG48,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1044,1141,3438,pLink2_3321,P0A7V0,,,false,P0AG67,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1042,1139,3432,pLink2_3315,P0A6F5,,,false,P21156,,,false,,1,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
